Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Family_Size,Is_Parent,generation
Graduate,20895.0,1,0,24,18.0,3.0,17.0,3.0,0.0,4.0,1,2,0,3,9,False,False,0,False,False,False,False,78537600000000000,49,45.0,Partner,1,3,True,Gen-X
Graduate,92344.0,0,0,9,992.0,24.0,694.0,51.0,19.0,119.0,0,5,10,5,1,True,False,1,False,False,False,False,28080000000000000,74,1899.0,Partner,0,2,False,Boomers1
Undergraduate,26907.0,1,1,10,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,False,False,0,False,False,False,False,40867200000000000,46,22.0,Partner,2,4,True,Gen-X
Graduate,44964.0,1,1,35,19.0,1.0,17.0,2.0,0.0,2.0,1,1,0,3,8,False,False,0,False,False,False,False,62208000000000000,42,41.0,Partner,2,4,True,Gen-X
Graduate,75507.0,0,0,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,False,False,0,False,False,False,False,26265600000000000,43,1440.0,Partner,0,2,False,Gen-X
Postgraduate,53761.0,1,1,7,158.0,0.0,76.0,13.0,7.0,71.0,6,4,4,3,5,False,False,0,False,False,False,False,33782400000000000,50,325.0,Partner,2,4,True,Gen-X
Graduate,22682.0,1,0,51,10.0,14.0,29.0,4.0,2.0,36.0,3,2,1,4,4,False,False,0,False,False,False,False,54950400000000000,49,95.0,Partner,1,3,True,Gen-X
Postgraduate,38887.0,1,0,17,25.0,1.0,13.0,0.0,0.0,3.0,1,1,0,3,7,False,False,0,False,False,False,False,26438400000000000,50,42.0,Partner,1,3,True,Gen-X
Undergraduate,41658.0,1,1,30,8.0,4.0,12.0,15.0,4.0,29.0,2,1,1,2,4,False,False,0,False,False,False,False,70502400000000000,47,72.0,Alone,2,3,True,Gen-X
Postgraduate,29791.0,1,0,21,14.0,0.0,6.0,0.0,0.0,0.0,2,2,0,3,5,False,False,0,False,False,False,False,17712000000000000,50,20.0,Partner,1,3,True,Gen-X
Postgraduate,63915.0,0,2,2,622.0,7.0,115.0,30.0,0.0,15.0,2,6,3,12,5,False,False,0,False,False,False,False,42681600000000000,66,789.0,Partner,2,4,True,Boomers2
Graduate,39996.0,1,1,85,11.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,6,False,False,0,False,False,False,False,17107200000000000,48,15.0,Alone,2,3,True,Gen-X
Graduate,26759.0,1,0,65,25.0,3.0,16.0,8.0,5.0,2.0,2,2,1,3,6,False,False,0,False,False,False,False,13564800000000000,50,59.0,Alone,1,2,True,Gen-X
Postgraduate,63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,False,False,0,False,False,False,False,51321600000000000,54,908.0,Alone,1,2,True,Gen-X
Postgraduate,51039.0,1,1,11,100.0,64.0,79.0,65.0,0.0,109.0,2,6,2,4,7,False,False,0,False,False,False,False,67824000000000000,53,417.0,Partner,2,4,True,Gen-X
Graduate,60544.0,1,1,92,201.0,2.0,43.0,3.0,5.0,35.0,4,5,1,5,6,False,False,0,False,False,False,False,71971200000000000,61,289.0,Partner,2,4,True,Boomers2
Graduate,65685.0,0,1,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,False,False,0,False,False,False,False,21772800000000000,50,769.0,Partner,1,3,True,Gen-X
Graduate,37716.0,0,1,4,97.0,1.0,41.0,6.0,2.0,41.0,2,4,1,3,7,False,False,0,False,False,False,False,19785600000000000,69,188.0,Partner,1,3,True,Boomers1
Graduate,36864.0,0,1,53,204.0,5.0,39.0,17.0,0.0,89.0,3,5,2,4,8,False,False,0,False,False,False,True,73008000000000000,65,354.0,Alone,1,2,True,Boomers2
Postgraduate,44511.0,1,0,39,513.0,7.0,133.0,46.0,14.0,14.0,6,8,4,8,8,False,False,0,False,False,False,False,62726400000000000,52,727.0,Partner,1,3,True,Gen-X
Postgraduate,36947.0,1,1,49,88.0,3.0,21.0,4.0,1.0,29.0,4,3,0,4,9,False,False,0,False,False,False,False,76118400000000000,55,146.0,Partner,2,4,True,Gen-X
Postgraduate,47352.0,0,1,70,172.0,12.0,112.0,8.0,0.0,15.0,4,6,1,5,7,False,False,0,False,False,False,False,34300800000000000,71,319.0,Partner,1,3,True,Boomers1
Postgraduate,67087.0,0,1,40,329.0,35.0,222.0,130.0,35.0,43.0,2,7,5,8,4,False,False,0,False,False,False,False,30585600000000000,69,794.0,Partner,1,3,True,Boomers1
Graduate,57045.0,0,1,40,296.0,13.0,104.0,11.0,13.0,17.0,3,4,2,9,3,False,False,0,False,False,False,False,73353600000000000,72,454.0,Partner,1,3,True,Boomers1
Postgraduate,36957.0,1,1,43,100.0,2.0,16.0,2.0,1.0,31.0,4,3,2,2,9,False,False,0,False,False,False,True,78624000000000000,69,152.0,Alone,2,3,True,Boomers1
Postgraduate,69389.0,0,1,17,422.0,7.0,238.0,69.0,46.0,15.0,1,7,2,12,4,False,False,0,False,False,False,False,69033600000000000,45,797.0,Partner,1,3,True,Gen-X
Graduate,80134.0,1,0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,False,True,1,True,False,False,True,48816000000000000,50,1690.0,Partner,1,3,True,Gen-X
Postgraduate,43142.0,1,1,84,5.0,1.0,7.0,2.0,1.0,4.0,1,1,0,2,7,False,False,0,False,False,False,False,25142400000000000,53,20.0,Partner,2,4,True,Gen-X
Graduate,80589.0,0,0,25,507.0,93.0,520.0,242.0,40.0,26.0,1,5,10,5,1,False,False,0,True,False,False,True,27475200000000000,78,1428.0,Partner,0,2,False,Post-War
Graduate,34412.0,1,0,62,52.0,12.0,50.0,4.0,36.0,55.0,3,5,0,3,9,False,False,0,False,False,False,False,57110400000000000,32,209.0,Alone,1,2,True,Millenials
Graduate,57537.0,1,0,83,191.0,56.0,139.0,51.0,8.0,100.0,4,4,3,8,4,False,False,0,False,False,False,False,36806400000000000,43,545.0,Alone,1,2,True,Gen-X
Undergraduate,22634.0,0,0,47,2.0,23.0,11.0,8.0,6.0,46.0,1,2,1,2,8,False,False,0,False,False,False,False,59529600000000000,56,96.0,Partner,0,2,False,Gen-X
Graduate,51315.0,0,0,45,68.0,28.0,39.0,16.0,30.0,41.0,1,2,2,5,2,False,False,0,False,False,False,False,24710400000000000,74,222.0,Partner,0,2,False,Boomers1
Graduate,36026.0,2,1,34,20.0,4.0,10.0,6.0,4.0,17.0,2,2,0,3,6,False,False,0,False,False,False,False,22896000000000000,50,61.0,Partner,3,5,True,Gen-X
Graduate,24639.0,1,1,3,20.0,3.0,16.0,0.0,4.0,1.0,3,2,0,4,6,False,False,0,False,False,False,False,26956800000000000,49,44.0,Partner,2,4,True,Gen-X
Postgraduate,34578.0,2,1,1,7.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2,6,False,False,0,False,False,False,False,2764800000000000,50,8.0,Partner,3,5,True,Gen-X
Undergraduate,65704.0,0,0,18,279.0,172.0,74.0,38.0,8.0,246.0,1,2,10,10,1,False,False,0,False,False,False,False,36201600000000000,50,817.0,Alone,0,1,False,Gen-X
Graduate,63810.0,0,1,45,977.0,12.0,253.0,16.0,12.0,101.0,4,4,3,12,8,False,True,0,False,False,False,False,65232000000000000,56,1371.0,Alone,1,2,True,Gen-X
Postgraduate,54132.0,0,1,81,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,False,False,0,False,False,False,False,25315200000000000,53,42.0,Partner,1,3,True,Gen-X
Graduate,18690.0,0,0,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,False,False,0,False,False,False,False,61171200000000000,63,60.0,Partner,0,2,False,Boomers2
Graduate,28164.0,1,0,23,3.0,18.0,26.0,11.0,8.0,12.0,3,2,0,4,7,False,False,0,False,False,False,False,52704000000000000,52,78.0,Partner,1,3,True,Gen-X
Postgraduate,34596.0,1,0,48,14.0,0.0,2.0,0.0,0.0,7.0,1,1,0,2,8,False,False,0,False,False,False,False,52012800000000000,48,23.0,Partner,1,3,True,Gen-X
Postgraduate,43269.0,1,0,61,10.0,1.0,7.0,0.0,0.0,1.0,1,1,0,2,8,False,False,0,False,False,False,False,38534400000000000,50,19.0,Partner,1,3,True,Gen-X
Undergraduate,38741.0,1,1,60,7.0,10.0,17.0,8.0,6.0,13.0,2,2,0,3,7,False,False,0,False,False,False,False,21686400000000000,64,61.0,Alone,2,3,True,Boomers2
Graduate,31907.0,0,0,75,33.0,87.0,64.0,175.0,16.0,74.0,1,6,1,6,7,False,False,0,False,False,False,False,52876800000000000,50,449.0,Alone,0,1,False,Gen-X
Postgraduate,27100.0,1,0,64,12.0,0.0,13.0,2.0,0.0,10.0,1,1,0,3,7,False,False,0,False,False,False,False,50198400000000000,39,37.0,Partner,1,3,True,Millenials
Undergraduate,31163.0,1,0,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,False,False,0,False,False,False,False,25574400000000000,49,38.0,Alone,1,2,True,Gen-X
Graduate,92533.0,0,0,84,693.0,21.0,118.0,110.0,147.0,42.0,1,6,5,11,2,False,False,1,True,False,False,False,30412800000000000,37,1131.0,Partner,0,2,False,Millenials
Graduate,34853.0,1,1,75,9.0,3.0,15.0,2.0,3.0,2.0,2,2,0,3,6,False,False,0,False,False,False,False,30067200000000000,49,34.0,Alone,2,3,True,Gen-X
Graduate,70844.0,1,1,16,129.0,26.0,67.0,3.0,67.0,2.0,5,6,1,5,7,False,False,0,False,False,False,False,34732800000000000,55,294.0,Alone,2,3,True,Gen-X
Undergraduate,31086.0,1,1,79,16.0,2.0,11.0,3.0,0.0,16.0,2,1,1,2,8,True,False,0,False,False,False,False,52704000000000000,43,48.0,Partner,2,4,True,Gen-X
Graduate,60544.0,1,1,92,201.0,2.0,43.0,3.0,5.0,35.0,4,5,1,5,6,False,False,0,False,False,False,False,71971200000000000,61,289.0,Partner,2,4,True,Boomers2
Undergraduate,20491.0,0,0,16,5.0,4.0,5.0,4.0,2.0,10.0,1,0,1,2,7,False,False,0,False,False,False,False,58752000000000000,36,30.0,Partner,0,2,False,Millenials
Graduate,42523.0,0,0,96,14.0,36.0,11.0,3.0,26.0,35.0,1,1,1,4,2,False,False,0,False,False,False,False,19612800000000000,58,125.0,Partner,0,2,False,Boomers2
Graduate,39922.0,1,0,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,False,False,0,False,False,False,False,57024000000000000,39,156.0,Partner,1,3,True,Millenials
Graduate,33402.0,1,1,60,26.0,2.0,19.0,10.0,5.0,8.0,3,2,1,3,8,False,False,0,False,False,False,False,43718400000000000,70,70.0,Partner,2,4,True,Boomers1
Postgraduate,36408.0,1,1,11,9.0,1.0,4.0,3.0,2.0,3.0,1,1,0,2,6,False,False,0,False,False,False,False,38102400000000000,73,22.0,Partner,2,4,True,Boomers1
Graduate,21645.0,1,0,75,14.0,0.0,23.0,4.0,5.0,19.0,3,3,0,3,9,False,False,0,False,False,False,True,86572800000000000,43,65.0,Partner,1,3,True,Gen-X
Postgraduate,78427.0,0,0,36,972.0,19.0,595.0,180.0,26.0,138.0,3,3,7,10,3,False,False,0,True,False,False,True,66787200000000000,74,1930.0,Alone,0,1,False,Boomers1
Graduate,82657.0,0,0,71,966.0,168.0,672.0,246.0,105.0,126.0,1,7,5,10,4,False,True,0,True,False,False,False,37584000000000000,76,2283.0,Partner,0,2,False,Boomers1
Graduate,51876.0,0,0,88,99.0,27.0,102.0,28.0,48.0,6.0,1,2,2,8,1,False,False,0,False,False,False,False,36028800000000000,64,310.0,Partner,0,2,False,Boomers2
Undergraduate,78041.0,0,0,93,482.0,35.0,553.0,72.0,160.0,17.0,1,4,4,9,2,False,False,0,False,False,False,False,62208000000000000,51,1319.0,Partner,0,2,False,Gen-X
Graduate,52852.0,0,1,93,714.0,8.0,99.0,11.0,0.0,47.0,4,10,7,5,8,True,False,0,False,False,False,False,91497600000000000,65,879.0,Partner,1,3,True,Boomers2
Postgraduate,70038.0,0,0,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,False,False,0,False,False,False,False,35164800000000000,40,1244.0,Partner,0,2,False,Millenials
Undergraduate,69401.0,0,1,41,399.0,27.0,159.0,58.0,8.0,39.0,4,4,4,5,2,False,False,0,False,False,False,False,22291200000000000,49,690.0,Partner,1,3,True,Gen-X
Graduate,46053.0,1,0,46,56.0,10.0,92.0,19.0,7.0,25.0,3,3,2,4,5,False,False,0,False,False,False,False,56764800000000000,50,209.0,Partner,1,3,True,Gen-X
Graduate,77343.0,0,0,28,227.0,151.0,573.0,98.0,54.0,31.0,1,3,4,9,1,False,False,0,False,False,False,False,7862400000000000,57,1134.0,Partner,0,2,False,Gen-X
Postgraduate,40304.0,1,0,82,37.0,0.0,17.0,0.0,0.0,3.0,1,2,0,3,7,False,False,0,False,False,False,False,37324800000000000,55,57.0,Alone,1,2,True,Gen-X
Postgraduate,32727.0,0,0,38,167.0,13.0,180.0,86.0,13.0,70.0,2,7,3,5,8,False,False,0,False,False,False,False,71712000000000000,57,529.0,Partner,0,2,False,Gen-X
Graduate,68695.0,0,0,3,458.0,81.0,356.0,106.0,50.0,40.0,1,4,4,7,2,False,False,0,False,False,False,False,14169600000000000,53,1091.0,Partner,0,2,False,Gen-X
Graduate,43300.0,0,1,87,91.0,3.0,52.0,2.0,1.0,31.0,3,4,0,4,8,False,False,0,False,False,False,True,67737600000000000,51,180.0,Alone,1,2,True,Gen-X
Graduate,26290.0,1,1,49,15.0,8.0,16.0,11.0,5.0,22.0,4,2,0,4,6,False,False,0,False,False,False,False,31968000000000000,50,77.0,Partner,2,4,True,Gen-X
Graduate,93790.0,0,0,16,1302.0,68.0,731.0,89.0,114.0,45.0,0,6,7,12,2,False,True,1,True,False,False,True,345600000000000,52,2349.0,Alone,0,1,False,Gen-X
Postgraduate,38410.0,0,0,65,153.0,64.0,123.0,116.0,64.0,14.0,2,5,2,9,6,False,False,0,False,False,False,True,70243200000000000,48,534.0,Partner,0,2,False,Gen-X
Postgraduate,64866.0,0,1,9,508.0,5.0,21.0,7.0,5.0,10.0,4,7,3,7,5,False,True,0,False,False,False,False,27129600000000000,72,556.0,Alone,1,2,True,Boomers1
Graduate,57957.0,0,1,24,290.0,59.0,177.0,77.0,5.0,29.0,7,4,6,8,3,False,False,0,False,False,True,False,40953600000000000,63,637.0,Partner,1,3,True,Boomers2
Postgraduate,46015.0,1,1,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,True,False,0,False,True,False,False,20476800000000000,67,46.0,Partner,2,4,True,Boomers2
Graduate,16531.0,1,0,43,2.0,13.0,6.0,7.0,5.0,11.0,3,3,0,3,7,False,False,0,False,False,False,False,14774400000000000,44,44.0,Partner,1,3,True,Gen-X
Postgraduate,28072.0,1,0,10,30.0,0.0,10.0,2.0,0.0,5.0,1,1,0,3,7,False,False,0,False,False,False,False,41990400000000000,36,47.0,Partner,1,3,True,Millenials
Graduate,50725.0,0,1,45,443.0,10.0,75.0,0.0,10.0,48.0,4,8,1,8,8,False,False,0,False,False,False,False,57110400000000000,69,586.0,Partner,1,3,True,Boomers1
Graduate,83844.0,0,0,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,False,False,1,False,False,False,False,31622400000000000,70,1574.0,Partner,0,2,False,Boomers1
Postgraduate,41145.0,1,1,20,9.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,3,False,False,0,False,False,False,False,10886400000000000,72,13.0,Partner,2,4,True,Boomers1
Graduate,67419.0,0,1,29,846.0,84.0,352.0,91.0,56.0,42.0,4,9,4,8,5,False,False,0,False,False,False,False,59529600000000000,52,1471.0,Partner,1,3,True,Gen-X
Undergraduate,23162.0,1,1,82,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,False,False,0,False,False,False,False,30240000000000000,52,65.0,Partner,2,4,True,Gen-X
Graduate,34380.0,1,0,68,72.0,7.0,58.0,13.0,1.0,24.0,4,4,1,3,8,False,False,0,False,False,False,False,57801600000000000,45,175.0,Partner,1,3,True,Gen-X
Graduate,34704.0,0,1,65,29.0,0.0,5.0,0.0,1.0,5.0,1,1,0,3,5,False,False,0,False,False,False,False,50803200000000000,56,40.0,Alone,1,2,True,Gen-X
Postgraduate,94871.0,0,2,99,169.0,24.0,553.0,188.0,0.0,144.0,1,8,5,4,7,False,True,1,False,False,False,True,91756800000000000,53,1078.0,Partner,2,4,True,Gen-X
Graduate,65148.0,0,1,9,460.0,35.0,422.0,33.0,12.0,153.0,2,6,6,7,4,False,False,0,False,False,False,False,64800000000000000,64,1115.0,Partner,1,3,True,Boomers2
Graduate,39898.0,0,1,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,False,False,0,False,False,False,False,31881600000000000,68,134.0,Partner,1,3,True,Boomers1
Postgraduate,64857.0,0,0,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,False,False,0,False,False,False,False,64195200000000000,66,1540.0,Alone,0,1,False,Boomers2
Postgraduate,59892.0,0,1,26,73.0,0.0,13.0,0.0,1.0,0.0,1,2,1,3,3,False,False,0,False,False,False,False,57283200000000000,52,87.0,Partner,1,3,True,Gen-X
Postgraduate,41020.0,0,0,68,112.0,1.0,54.0,7.0,7.0,36.0,1,3,2,4,3,False,False,0,False,False,False,False,34905600000000000,35,217.0,Alone,0,1,False,Millenials
Postgraduate,57072.0,0,1,79,944.0,0.0,60.0,0.0,0.0,30.0,2,7,5,13,5,True,False,0,False,False,False,False,27302400000000000,61,1034.0,Partner,1,3,True,Boomers2
Graduate,60474.0,0,1,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,False,False,0,False,False,False,False,60566400000000000,43,1180.0,Alone,1,2,True,Gen-X
Graduate,62807.0,0,1,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,False,False,0,False,False,False,False,71452800000000000,62,819.0,Partner,1,3,True,Boomers2
Undergraduate,19414.0,1,0,32,2.0,3.0,12.0,3.0,5.0,7.0,1,1,0,3,8,False,False,0,False,False,False,False,35942400000000000,41,32.0,Partner,1,3,True,Millenials
Graduate,19107.0,1,0,49,2.0,4.0,9.0,10.0,5.0,16.0,2,1,0,3,7,False,False,0,False,False,False,False,40694400000000000,42,46.0,Partner,1,3,True,Gen-X
Undergraduate,75484.0,0,1,50,378.0,97.0,259.0,197.0,194.0,34.0,2,7,3,6,4,False,False,0,False,False,False,False,89164800000000000,46,1159.0,Partner,1,3,True,Gen-X
Postgraduate,70379.0,0,1,84,553.0,25.0,142.0,65.0,67.0,8.0,3,6,3,13,4,False,False,0,False,False,False,False,55555200000000000,46,860.0,Alone,1,2,True,Gen-X
Postgraduate,79419.0,0,0,96,751.0,127.0,687.0,20.0,15.0,31.0,1,4,6,4,2,False,False,0,False,False,False,False,14428800000000000,52,1631.0,Partner,0,2,False,Gen-X
Postgraduate,64014.0,2,1,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,False,False,0,True,False,False,False,5270400000000000,76,444.0,Partner,3,5,True,Boomers1
Graduate,76998.0,0,1,85,1449.0,89.0,161.0,69.0,35.0,107.0,2,11,8,8,6,False,False,1,False,False,False,False,34560000000000000,67,1910.0,Partner,1,3,True,Boomers2
Postgraduate,49854.0,1,0,63,123.0,17.0,171.0,39.0,0.0,30.0,5,6,2,5,6,False,False,0,False,False,False,False,36374400000000000,50,380.0,Partner,1,3,True,Gen-X
Postgraduate,60585.0,1,1,17,267.0,42.0,309.0,55.0,42.0,21.0,10,7,4,9,5,False,False,0,False,False,False,True,45792000000000000,51,736.0,Partner,2,4,True,Gen-X
Postgraduate,42873.0,1,1,11,209.0,0.0,40.0,3.0,2.0,15.0,4,6,1,4,8,False,False,0,False,False,False,False,59097600000000000,72,269.0,Alone,2,3,True,Boomers1
Graduate,57867.0,1,0,48,344.0,35.0,178.0,15.0,23.0,17.0,7,7,2,9,6,False,False,0,False,False,False,False,60048000000000000,44,612.0,Partner,1,3,True,Gen-X
Graduate,35765.0,1,0,86,22.0,3.0,30.0,0.0,5.0,15.0,2,2,0,4,6,False,False,0,False,False,False,False,33609600000000000,32,75.0,Partner,1,3,True,Millenials
Graduate,65492.0,0,0,73,247.0,161.0,295.0,210.0,85.0,47.0,2,4,7,13,2,False,False,0,False,False,False,False,27129600000000000,63,1045.0,Partner,0,2,False,Boomers2
Graduate,32952.0,1,0,36,38.0,0.0,12.0,3.0,1.0,1.0,1,2,0,3,7,False,False,0,False,False,False,False,59875200000000000,45,55.0,Alone,1,2,True,Gen-X
Postgraduate,53374.0,0,1,34,896.0,10.0,101.0,13.0,10.0,34.0,6,4,2,9,9,True,False,0,False,False,False,True,72748800000000000,53,1064.0,Partner,1,3,True,Gen-X
Graduate,71706.0,0,1,16,931.0,56.0,253.0,91.0,98.0,14.0,4,9,5,7,5,False,False,0,False,False,False,False,65059200000000000,63,1443.0,Partner,1,3,True,Boomers2
Graduate,68487.0,0,0,48,758.0,12.0,385.0,33.0,89.0,89.0,1,9,7,13,4,False,False,0,False,False,False,False,59788800000000000,34,1366.0,Partner,0,2,False,Millenials
Postgraduate,53253.0,1,1,61,216.0,9.0,57.0,20.0,9.0,125.0,7,4,3,5,5,False,False,0,False,False,False,False,34473600000000000,47,436.0,Partner,2,4,True,Gen-X
Undergraduate,31163.0,1,0,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,False,False,0,False,False,False,False,25574400000000000,49,38.0,Alone,1,2,True,Gen-X
Graduate,42014.0,1,0,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,False,False,0,False,False,False,True,72662400000000000,45,436.0,Partner,1,3,True,Gen-X
Postgraduate,54108.0,1,1,74,539.0,6.0,91.0,8.0,6.0,97.0,13,8,2,9,8,False,False,0,False,False,False,False,81129600000000000,49,747.0,Partner,2,4,True,Gen-X
Postgraduate,49667.0,0,0,35,1181.0,26.0,120.0,17.0,13.0,39.0,2,5,10,5,8,True,False,0,False,False,False,True,72403200000000000,67,1396.0,Alone,0,1,False,Boomers2
Postgraduate,63206.0,0,0,65,750.0,8.0,125.0,11.0,8.0,26.0,1,4,3,6,2,False,False,1,False,False,False,False,22550400000000000,48,928.0,Partner,0,2,False,Gen-X
Postgraduate,57136.0,1,1,48,306.0,5.0,109.0,21.0,109.0,92.0,9,5,2,10,6,False,False,0,False,False,False,False,39312000000000000,50,642.0,Partner,2,4,True,Gen-X
Undergraduate,46772.0,0,1,88,350.0,104.0,189.0,197.0,151.0,57.0,6,11,8,5,8,True,False,0,False,False,False,False,75859200000000000,47,1048.0,Partner,1,3,True,Gen-X
Postgraduate,78931.0,0,0,19,331.0,197.0,170.0,58.0,152.0,35.0,1,2,8,13,1,False,False,0,False,False,False,False,35164800000000000,51,943.0,Partner,0,2,False,Gen-X
Graduate,53977.0,0,1,21,620.0,16.0,165.0,0.0,24.0,82.0,5,5,5,12,5,False,False,0,False,False,False,False,42076800000000000,64,907.0,Partner,1,3,True,Boomers2
Graduate,84219.0,0,0,27,434.0,137.0,400.0,45.0,137.0,45.0,1,3,4,10,1,False,False,0,False,False,False,False,26524800000000000,34,1198.0,Partner,0,2,False,Millenials
Postgraduate,46098.0,1,1,86,57.0,0.0,27.0,0.0,0.0,36.0,4,3,2,2,8,False,False,0,False,False,False,False,72576000000000000,47,120.0,Alone,2,3,True,Gen-X
Graduate,73538.0,0,1,92,811.0,76.0,428.0,99.0,137.0,107.0,3,10,4,9,7,False,False,0,False,False,False,False,64022400000000000,57,1658.0,Partner,1,3,True,Gen-X
Graduate,79529.0,0,0,1,423.0,42.0,706.0,73.0,197.0,197.0,1,4,8,9,2,False,False,0,False,False,False,False,19267200000000000,36,1638.0,Partner,0,2,False,Millenials
Undergraduate,20981.0,0,0,14,2.0,12.0,10.0,6.0,13.0,30.0,1,3,1,2,8,False,False,0,False,False,False,True,50544000000000000,45,73.0,Partner,0,2,False,Gen-X
Graduate,51766.0,1,0,74,60.0,51.0,87.0,6.0,20.0,51.0,2,4,2,4,5,False,False,0,False,False,False,False,2851200000000000,42,275.0,Alone,1,2,True,Gen-X
Graduate,55759.0,0,1,84,675.0,0.0,85.0,10.0,7.0,77.0,5,10,3,8,8,False,False,0,False,False,False,False,63763200000000000,60,854.0,Partner,1,3,True,Boomers2
Graduate,33039.0,1,0,4,30.0,8.0,12.0,8.0,8.0,12.0,1,2,0,4,5,False,False,0,False,False,False,False,39139200000000000,44,78.0,Partner,1,3,True,Gen-X
Postgraduate,37787.0,1,0,50,40.0,1.0,40.0,4.0,3.0,18.0,1,3,0,3,8,False,False,0,False,False,False,False,38188800000000000,50,106.0,Partner,1,3,True,Gen-X
Graduate,27242.0,1,0,2,3.0,17.0,26.0,20.0,1.0,39.0,2,2,0,3,9,False,False,0,False,False,False,True,65232000000000000,52,106.0,Alone,1,2,True,Gen-X
Postgraduate,87188.0,0,0,73,910.0,111.0,724.0,49.0,74.0,55.0,1,10,2,6,3,False,False,0,False,False,False,True,55296000000000000,39,1923.0,Alone,0,1,False,Millenials
Graduate,69930.0,0,0,21,252.0,98.0,827.0,219.0,70.0,196.0,1,4,5,12,3,False,False,0,False,False,False,False,48297600000000000,51,1662.0,Partner,0,2,False,Gen-X
Graduate,37697.0,1,0,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,False,False,0,False,False,False,False,13564800000000000,46,84.0,Alone,1,2,True,Gen-X
Postgraduate,37401.0,1,0,14,19.0,3.0,19.0,3.0,1.0,3.0,2,2,0,3,7,False,False,0,False,False,False,False,15897600000000000,49,48.0,Partner,1,3,True,Gen-X
Graduate,58597.0,1,1,20,490.0,0.0,184.0,10.0,28.0,21.0,12,7,4,9,7,False,False,0,False,False,False,False,64454400000000000,46,733.0,Partner,2,4,True,Gen-X
Postgraduate,82032.0,0,0,54,332.0,194.0,377.0,149.0,125.0,57.0,0,4,6,7,1,False,False,0,False,False,False,False,18662400000000000,74,1234.0,Alone,0,1,False,Boomers1
Graduate,28087.0,1,1,77,53.0,8.0,17.0,13.0,0.0,21.0,3,2,2,2,7,False,False,0,False,False,False,False,65145600000000000,64,112.0,Partner,2,4,True,Boomers2
Postgraduate,74004.0,0,0,5,784.0,48.0,560.0,42.0,176.0,48.0,1,4,6,4,3,False,False,1,True,False,False,True,24624000000000000,35,1658.0,Alone,0,1,False,Millenials
Graduate,19740.0,0,1,65,7.0,11.0,3.0,10.0,4.0,20.0,2,1,1,3,5,False,False,0,False,False,False,False,53740800000000000,62,55.0,Partner,1,3,True,Boomers2
Undergraduate,57036.0,0,1,33,1171.0,43.0,219.0,19.0,14.0,47.0,4,6,3,13,9,True,False,0,False,False,False,False,65145600000000000,47,1513.0,Partner,1,3,True,Gen-X
Undergraduate,53083.0,1,1,65,215.0,7.0,33.0,3.0,0.0,13.0,6,5,1,5,7,False,True,0,False,False,False,False,49248000000000000,64,271.0,Partner,2,4,True,Boomers2
Postgraduate,69283.0,0,1,41,674.0,62.0,134.0,0.0,26.0,8.0,4,7,3,13,5,False,False,0,False,False,False,False,15120000000000000,47,904.0,Partner,1,3,True,Gen-X
Postgraduate,46098.0,1,1,86,57.0,0.0,27.0,0.0,0.0,36.0,4,3,2,2,8,False,False,0,False,False,False,True,72576000000000000,47,120.0,Alone,2,3,True,Gen-X
Undergraduate,23331.0,1,0,92,5.0,36.0,7.0,0.0,10.0,45.0,2,3,0,3,8,False,False,0,False,False,False,False,83894400000000000,34,103.0,Partner,1,3,True,Millenials
